CaseSize,Recommended,Governoratename,long,lat
1,Yes,Amman,35.8599,32.0243
1,Yes,Amman,35.9699,31.5986
1,No,Amman,35.9693,31.8987
1,Yes,Mafraq,36.3948,32.3664
1,Yes,Zarqa,36.0458,32.0715
1,No,Zarqa,35.9933,32.0279
4,Yes,Amman,35.8599,32.0150
4,Yes,Amman,35.9248,31.9834
1,No,Amman,35.8943,32.0061
3,No,Irbid,36.0195,32.5437
1,Yes,Zarqa,36.0979,32.0774
1,Yes,Zarqa,36.2497,32.0822
1,Yes,Amman,35.9541,31.9835
1,No,Amman,35.9606,31.8884
1,No,Amman,35.9605,31.8883
2,Yes,Amman,35.9318,31.9663
5,,Amman,35.9422,31.9510
1,No,Amman,35.9626,31.9024
1,No,Amman,35.9292,31.8690
2,Yes,Amman,35.8812,32.0153
4,No,Irbid,35.7746,32.6648
1,No,Amman,36.0789,31.8089
1,No,Madaba,35.7939,31.7335
1,No,Amman,35.9289,31.8690
1,No,Amman,35.8753,31.9877
2,No,Amman,35.9461,31.9274
1,Yes,Zarqa,36.0291,32.0316
4,Yes,Zarqa,36.0279,32.0091
1,Yes,Karak,35.6951,31.0871
1,No,Amman,35.8427,32.0181
1,No,Balqa,35.8265,32.0628
3,No,Irbid,35.8453,32.5496
1,No,Amman,35.8428,32.0181
1,Yes,Zarqa,36.0973,32.0769
1,No,Amman,35.8580,31.9675
2,No,Amman,35.8601,31.9676
1,No,Madaba,35.7974,31.7537
3,No,Amman,35.8172,31.9472
4,Yes,Amman,35.8401,32.0245
1,No,Amman,35.9618,31.9035
1,Yes,Zarqa,36.0719,32.1369
1,No,Amman,35.9250,31.9767
2,Yes,Jarash,35.8365,32.2746
1,No,Amman,35.8126,32.0318
1,Yes,Amman,35.9530,31.9517
5,No,Balqa,35.7246,32.0377
3,No,Amman,35.8229,31.9513
1,Yes,Amman,35.9288,31.9716
2,No,Amman,35.9460,31.9508
4,No,Amman,35.9973,31.9532
1,Yes,Amman,35.9812,31.9132
4,No,Amman,35.9379,31.9583
2,No,Balqa,35.5861,32.0112
1,No,Amman,36.0054,31.8717
2,No,Amman,35.9527,32.0100
1,No,Amman,35.9159,31.9673
2,No,Amman,35.8753,31.9877
6,No,Balqa,35.8314,32.0477
1,No,Amman,35.8638,31.9727
1,No,Amman,35.8638,31.9727
5,No,Balqa,35.8333,32.0496
7,Yes,Amman,35.9536,31.9642
1,No,Madaba,35.7978,31.7105
1,Yes,Zarqa,36.1756,32.0358
4,Yes,Irbid,36.0195,32.5437
4,No,Amman,35.9463,31.9192
5,No,Balqa,35.8333,32.0496
1,Yes,Amman,35.8831,32.0354
5,No,Amman,35.9168,31.9613
1,No,Amman,35.9216,31.9498
1,Yes,Zarqa,36.0811,32.0632
2,Yes,Karak,35.7454,31.3125
1,No,Amman,35.9230,31.9590
1,No,Amman,36.0039,31.8513
2,Yes,Amman,35.8983,31.9865
2,Yes,Jarash,35.9006,32.2816
1,Yes,Amman,35.9497,31.9684
5,Yes,Amman,35.9185,31.9526
1,Yes,Amman,35.8848,32.0055
2,No,Amman,35.9136,31.9418
1,Yes,Amman,35.9189,31.9403
4,Yes,Amman,35.9463,31.9192
1,No,Amman,35.8445,32.0204
2,No,Amman,35.8603,32.0239
2,No,Amman,35.8603,32.0239
1,Yes,Amman,35.8636,32.0239
6,Yes,Jarash,35.9006,32.2816
3,No,Amman,35.8199,31.9531
1,No,Amman,35.9084,31.9160
1,No,Amman,35.8877,31.8261
1,No,Zarqa,36.0224,31.9972
3,Yes,Zarqa,36.1148,32.1347
1,No,Amman,35.9929,31.8993
5,Yes,Mafraq,36.2067,32.3427
2,Yes,Mafraq,36.2194,32.4303
1,Yes,Amman,35.8828,32.0185
1,No,Amman,35.9141,31.9508
2,Yes,Irbid,35.8490,32.5251
5,Yes,Jarash,35.8375,32.2732
2,Yes,Amman,35.8828,32.0185
2,No,Amman,35.8837,32.0197
1,No,Amman,35.9216,31.9498
3,Yes,Amman,35.8828,32.0185
6,Yes,Amman,35.8828,32.0185
3,No,Amman,35.8169,31.9450
1,Yes,Amman,35.9294,31.9215
3,No,Amman,35.8465,32.0274
2,Yes,Amman,35.9899,31.8564
4,Yes,Amman,35.9174,31.9361
4,Yes,Irbid,35.8606,32.5420
2,Yes,Amman,35.9294,31.9215
3,Yes,Amman,35.9294,31.9215
2,Yes,Amman,35.9286,31.9230
1,Yes,Zarqa,36.0226,31.9964
1,No,Amman,35.8967,31.9179
1,No,Amman,35.9408,31.9273
1,No,Karak,35.7191,31.1765
1,No,Amman,35.8447,32.0209
2,Yes,Amman,35.9928,31.9787
6,Yes,Amman,35.9650,31.9542
1,Yes,Irbid,35.8606,32.5420
1,No,Amman,35.8553,32.0194
3,Yes,Amman,35.8709,32.0584
1,Yes,Amman,35.8709,32.0584
1,Yes,Amman,35.9838,31.9564
2,No,Balqa,35.8372,32.0332
3,No,Amman,35.9195,31.9708
4,Yes,Amman,35.9976,31.9936
1,No,Amman,35.8445,32.0204
1,No,Amman,35.8775,32.0009
2,Yes,Amman,35.9079,31.9341
3,Yes,Irbid,35.8423,32.5487
1,Yes,Amman,35.9739,31.9982
2,No,Amman,35.8430,32.0264
1,Yes,Balqa,35.7278,32.0365
1,No,Amman,35.8438,31.9003
1,No,Amman,35.8807,32.0445
1,Yes,Amman,35.9862,31.9801
1,Yes,Amman,35.9036,31.9904
2,Yes,Amman,35.8988,31.9874
1,No,Amman,35.8445,32.0204
3,Yes,Amman,35.9463,31.9192
1,Yes,Irbid,35.8444,32.5534
6,Yes,Amman,35.9109,31.9339
2,Yes,Amman,35.9010,31.9921
1,No,Amman,35.8445,32.0204
3,Yes,Amman,35.8877,31.8261
1,Yes,Madaba,35.7863,31.7111
1,Yes,Mafraq,36.2790,32.4066
4,Yes,Mafraq,36.2022,32.3518
3,Yes,Zarqa,36.0931,32.0832
2,Yes,Zarqa,36.0906,32.0963
8,Yes,Zarqa,36.0401,32.0300
5,No,Irbid,35.8444,32.5390
4,Yes,Mafraq,36.1324,32.4038
4,Yes,Mafraq,36.3070,32.1895
1,Yes,Zarqa,36.0742,32.0536
3,Yes,Zarqa,36.1142,32.1334
1,Yes,Mafraq,36.2994,32.3223
1,Yes,Mafraq,36.2060,32.3422
1,Yes,Mafraq,36.3103,32.1903
1,Yes,Mafraq,36.1518,32.4410
1,Yes,Mafraq,36.4367,32.2734
4,Yes,Zarqa,36.3499,32.0801
3,No,Irbid,35.8444,32.5390
1,Yes,Mafraq,36.3039,32.3084
1,Yes,Zarqa,36.0947,32.0731
3,Yes,Mafraq,36.3171,32.4301
1,Yes,Zarqa,36.0475,32.0183
1,Yes,Mafraq,36.4337,32.2704
1,Yes,Zarqa,36.1093,32.0919
1,Yes,Mafraq,36.1868,32.3383
1,Yes,Mafraq,36.3292,32.3656
7,Yes,Zarqa,36.1035,32.0857
1,Yes,Mafraq,36.2045,32.3488
7,Yes,Mafraq,36.5397,32.2420
4,Yes,Mafraq,36.2185,32.3233
3,Yes,Mafraq,36.2732,32.3896
3,Yes,Amman,36.0064,31.8721
1,Yes,Mafraq,36.1233,32.4862
1,No,Zarqa,36.0898,32.0721
2,No,Amman,35.9241,31.9462
1,No,Amman,35.8394,31.8951
3,Yes,Mafraq,36.1927,32.3400
2,Yes,Amman,35.9445,31.9907
1,Yes,Amman,35.9261,31.9438
6,No,Mafraq,36.1568,32.4394
1,No,Amman,35.8359,31.8910
3,Yes,Mafraq,36.1845,32.3276
1,Yes,Mafraq,36.1845,32.3276
1,,Mafraq,36.3292,32.3656
1,Yes,Mafraq,36.2100,32.3498
3,Yes,Mafraq,36.3292,32.3655
1,Yes,Mafraq,36.1907,32.3298
1,No,Amman,35.8463,31.9043
2,Yes,Mafraq,36.3833,32.2898
4,Yes,Zarqa,36.0975,32.0898
3,Yes,Irbid,35.8480,32.5492
1,Yes,Amman,35.9200,31.9490
3,Yes,Mafraq,36.2133,32.3498
1,Yes,Zarqa,36.0858,32.0599
1,No,Amman,35.9241,31.9487
2,No,Amman,35.8584,31.8889
1,Yes,Mafraq,36.3103,32.1913
4,Yes,Mafraq,36.3103,32.1913
5,Yes,Amman,35.9163,31.9844
1,No,Amman,35.8584,31.8889
1,Yes,Mafraq,36.2132,32.3463
2,Yes,Irbid,35.9338,32.4237
4,Yes,Ajlun,35.7336,32.3835
1,,Zarqa,36.0942,32.1541
1,Yes,Mafraq,36.3103,32.1913
2,No,Amman,36.0083,31.8754
1,No,Amman,35.9647,31.8696
1,Yes,Zarqa,36.1052,32.0770
4,No,Amman,36.0154,31.8644
2,Yes,Zarqa,36.0581,32.0168
2,Yes,Mafraq,36.2078,32.3269
1,Yes,Mafraq,36.1020,32.4502
2,Yes,Amman,35.9293,31.8680
4,No,Irbid,35.8423,32.5487
8,No,Aqaba,35.5159,29.6533
2,No,Amman,35.9399,32.0026
1,Yes,Mafraq,36.2377,32.3519
4,Yes,Mafraq,36.2085,32.3495
6,Yes,Amman,35.9299,31.9385
5,Yes,Amman,35.9791,31.9469
1,No,Amman,36.0076,31.8641
3,Yes,Karak,35.7021,31.0872
1,No,Amman,35.9251,31.9825
2,No,Balqa,35.7554,32.1421
10,Yes,Irbid,35.8444,32.5534
2,Yes,Amman,35.9315,31.9620
2,Yes,Amman,35.9370,31.9465
1,No,Amman,35.9493,31.9758
1,Yes,Balqa,35.7554,32.1421
1,Yes,Amman,35.9370,31.9465
1,No,Amman,35.8401,32.0245
1,No,Amman,35.9423,31.9769
4,No,Amman,35.8771,31.9129
1,Yes,Balqa,35.7554,32.1421
6,No,Balqa,35.7554,32.1421
6,Yes,Irbid,35.8920,32.4953
1,No,Amman,35.9496,31.9761
1,Yes,Amman,35.8737,32.0523
1,No,Amman,35.9663,31.9366
3,No,Amman,35.9357,31.9434
2,No,Balqa,35.5607,32.0474
1,No,Amman,35.9557,31.8617
3,No,Balqa,35.8353,32.0340
3,Yes,Amman,35.9825,31.9803
4,Yes,Amman,35.8710,32.0173
8,No,Amman,35.9530,31.9235
4,Yes,Irbid,36.0195,32.5437
4,Yes,Amman,35.8358,32.0292
2,No,Balqa,35.8233,32.0533
4,Yes,Amman,35.8737,32.0523
1,Yes,Amman,35.9886,31.9765
2,Yes,Zarqa,36.0934,32.0630
1,No,Amman,36.0076,31.8641
3,No,Amman,35.9823,31.9803
1,Yes,Amman,35.9627,31.9066
1,No,Amman,35.8559,31.9630
6,No,Amman,35.8559,31.9630
1,No,Irbid,35.6756,32.4258
1,Yes,Tafilah,35.6015,30.8394
3,Yes,Balqa,35.5845,32.0527
6,Yes,Balqa,35.5840,32.0526
3,Yes,Balqa,35.5845,32.0526
4,No,Balqa,35.5844,32.0529
1,No,Amman,35.8337,31.9571
1,No,Amman,35.8422,31.9529
1,Yes,Amman,35.9504,31.9520
2,Yes,Amman,35.9680,31.9587
1,Yes,Amman,35.9680,31.9587
4,Yes,Jarash,35.9055,32.2620
4,Yes,Mafraq,36.0819,32.2325
3,Yes,Amman,35.9280,31.9802
2,Yes,Zarqa,36.0777,32.0776
2,No,Amman,35.8608,31.8914
6,Yes,Karak,35.7021,31.0872
4,Yes,Karak,35.7021,31.0872
1,Yes,Amman,35.8753,31.9877
4,No,Zarqa,36.0689,32.1171
6,No,Amman,35.9900,31.9839
4,Yes,Amman,35.8944,31.9855
1,No,Irbid,35.6756,32.4258
1,No,Zarqa,36.0949,32.0767
1,No,Amman,35.8512,32.0247
2,No,Amman,35.8202,32.0037
2,Yes,Balqa,35.5840,32.0526
7,No,Amman,35.9332,31.9503
4,No,Zarqa,36.0015,31.9977
1,Yes,Balqa,35.5845,32.0526
1,No,Amman,35.8358,32.0292
1,Yes,Amman,35.9237,31.9713
6,No,Balqa,35.8295,32.0533
11,Yes,Balqa,35.7253,32.0593
1,No,Amman,35.8433,32.0279
1,Yes,Amman,35.8386,32.0322
1,Yes,Amman,35.9087,31.9211
1,Yes,Amman,35.9087,31.9211
1,No,Balqa,35.8459,32.0725
4,No,Balqa,35.8459,32.0725
3,No,Amman,35.8201,31.9531
1,No,Amman,35.8201,31.9531
4,No,Amman,35.9409,31.9092
3,No,Amman,35.8358,32.0292
2,No,Irbid,35.9525,32.6441
5,Yes,Madaba,35.8043,31.7158
4,No,Amman,35.8512,32.0247
6,Yes,Amman,35.8665,31.9966
1,Yes,Zarqa,36.0772,32.0384
2,Yes,Amman,35.8637,31.9935
1,No,Amman,35.8460,32.0208
7,No,Balqa,35.7238,32.0400
1,No,Zarqa,36.0021,32.0031
1,No,Amman,35.8537,32.0230
4,Yes,Zarqa,36.2730,32.1271
5,No,Irbid,35.9979,32.5810
4,Yes,Mafraq,36.2135,32.3496
6,Yes,Irbid,35.9258,32.4243
1,No,Amman,35.8537,32.0230
1,No,Amman,35.8537,32.0230
1,Yes,Mafraq,36.5006,32.2491
3,Yes,Amman,35.8410,32.0247
4,Yes,Amman,35.8410,32.0247
1,No,Amman,35.8448,32.0153
1,No,Amman,35.9066,31.9150
1,No,Amman,35.8064,31.9290
4,No,Amman,35.8417,31.9562
9,No,Amman,35.8199,31.9531
3,No,Irbid,35.9524,32.6440
1,No,Amman,35.8385,31.9445
1,No,Amman,35.8417,31.9562
2,No,Balqa,35.7393,32.0409
1,No,Amman,35.9469,31.9508
1,Yes,Balqa,35.7289,32.0406
3,No,Amman,35.8203,31.9506
1,Yes,Amman,35.9504,31.9514
1,No,Amman,35.8456,32.0270
1,Yes,Amman,35.9492,31.9513
2,Yes,Amman,35.8830,32.0687
1,No,Ajlun,35.7776,32.4200
1,No,Amman,35.9490,31.9519
1,Yes,Amman,35.8797,32.0063
1,No,Amman,35.9638,31.9532
2,No,Amman,35.9372,31.9294
1,No,Amman,35.9186,31.9537
1,Yes,Amman,35.9512,31.9516
1,Yes,Amman,35.9478,31.9511
2,No,Amman,35.8417,31.9357
2,Yes,Zarqa,36.0465,32.0246
1,Yes,Zarqa,36.0947,32.0719
4,Yes,Irbid,35.8946,32.5057
1,No,Balqa,35.8399,32.0732
1,Yes,Balqa,35.8315,32.0333
2,Yes,Balqa,35.7769,32.0014
7,Yes,Zarqa,36.0782,32.0598
1,No,Amman,35.8111,31.9337
1,No,Amman,35.9237,31.9713
1,Yes,Amman,35.9354,31.8999
1,Yes,Amman,35.8514,32.0240
1,No,Amman,35.8739,31.9964
1,No,Amman,35.8943,32.0061
1,Yes,Irbid,36.0051,32.5632
2,No,Amman,35.9379,31.9211
1,Yes,Amman,35.9802,31.9767
1,No,Amman,35.9470,31.9862
1,No,Amman,35.8488,31.9456
1,No,Amman,35.9417,31.7860
1,No,Balqa,35.7283,32.0410
1,Yes,Amman,35.9794,31.9861
3,No,Amman,35.8561,31.8918
1,Yes,Zarqa,36.0814,32.0397
1,Yes,Amman,35.8774,32.0363
7,Yes,Ajlun,35.8064,32.3811
1,No,Amman,35.8433,32.0251
1,No,Amman,35.8433,32.0251
3,No,Amman,35.9656,32.0039
2,Yes,Zarqa,36.0296,32.0042
5,Yes,Amman,35.8739,32.0449
1,Yes,Zarqa,36.0279,32.0020
1,Yes,Mafraq,36.2051,32.3444
1,Yes,Zarqa,36.0418,32.0418
1,Yes,Zarqa,36.0858,32.0599
3,Yes,Amman,35.9401,31.9476
1,Yes,Balqa,35.8410,32.0586
2,No,Amman,35.8200,31.9531
2,Yes,Amman,35.9688,31.9574
2,Yes,Amman,35.8426,31.8987
4,No,Amman,35.9392,31.9510
1,No,Amman,35.8225,31.9172
1,No,Amman,35.8683,31.9607
4,Yes,Amman,35.9684,31.9396
1,Yes,Zarqa,36.0775,32.0383
1,No,Amman,35.9414,31.9510
1,No,Amman,35.9914,31.9818
3,Yes,Ajlun,35.7776,32.4200
5,No,Amman,36.0207,31.8910
4,No,Amman,35.9935,31.9897
1,Yes,Amman,35.9066,31.9716
1,No,Amman,36.0486,31.8428
2,Yes,Amman,35.9445,31.9368
1,Yes,Amman,35.8426,31.8987
1,Yes,Amman,35.9286,31.9429
1,No,Amman,35.9773,31.9353
2,Yes,Amman,35.9132,31.9327
1,No,Amman,35.9536,31.9642
,Yes,Ajlun,35.8328,32.3748
1,No,Amman,35.9298,31.9483
1,No,Amman,35.9561,31.9625
1,No,Amman,35.9561,31.9625
5,Yes,Amman,35.9544,31.9058
1,No,Amman,35.8505,32.0145
4,Yes,Amman,35.9428,31.9109
4,No,Amman,35.9560,31.9624
1,No,Amman,35.9561,31.9625
3,Yes,Amman,35.9226,31.9380
1,No,Amman,35.9216,31.9766
3,No,Irbid,35.8423,32.5488
3,Yes,Amman,36.0061,31.8750
5,No,Amman,35.9363,31.9586
3,Yes,Zarqa,36.0775,32.0383
3,No,Amman,35.8500,31.9550
1,Yes,Amman,35.9606,31.8884
5,No,Amman,35.9418,31.9786
4,No,Amman,35.8702,32.0365
3,No,Amman,35.9561,31.9653
1,No,Amman,35.8500,31.9550
1,No,Amman,35.8500,31.9550
4,Yes,Irbid,35.8348,32.5297
,Yes,Irbid,35.8479,32.5650
4,No,Amman,35.9578,31.9297
1,Yes,Amman,35.9378,31.9499
1,Yes,Amman,35.8676,32.0247
1,No,Amman,35.8463,32.0239
3,No,Amman,35.9395,31.9997
1,No,Amman,35.9826,31.9504
2,No,Amman,35.8477,32.0277
5,Yes,Amman,35.9281,31.9552
3,No,Amman,35.9550,31.9773
1,,Mafraq,36.1972,32.3382
5,Yes,Irbid,36.0083,32.5684
4,,Mafraq,36.1972,32.3382
2,No,Amman,35.9286,31.9443
2,No,Amman,35.8672,31.9878
2,Yes,Amman,35.8690,31.9880
2,,Amman,35.9334,31.9878
11,No,Amman,36.0080,31.8736
4,No,Amman,35.9379,32.0027
1,Yes,Amman,35.9184,31.9439
4,No,Amman,35.9145,31.9554
1,Yes,Amman,35.9386,31.9567
3,Yes,Irbid,35.9004,32.5664
1,Yes,Amman,35.8580,32.0028
1,No,Amman,35.8777,31.9687
1,Yes,Karak,35.8817,31.0424
4,Yes,Zarqa,36.2839,32.1203
1,No,Amman,35.9691,31.9989
4,No,Amman,35.9691,31.9989
2,No,Amman,35.9838,31.9343
6,No,Amman,35.9487,31.9675
2,Yes,Balqa,35.7208,32.0427
2,No,Balqa,35.7216,32.0454
5,Yes,Irbid,35.6829,32.6150
2,Yes,Zarqa,36.0868,32.0595
1,Yes,Balqa,35.7254,32.0357
1,No,Amman,35.8711,31.9957
1,Yes,Amman,35.8355,31.9900
1,Yes,Amman,35.9511,31.7045
1,No,Amman,35.8707,31.9957
6,Yes,Mafraq,36.3683,32.2937
1,Yes,Zarqa,36.0901,32.0518
1,,Zarqa,36.0901,32.0518
6,Yes,Zarqa,36.0919,32.0396
5,Yes,Irbid,35.8908,32.5021
3,No,Amman,35.8210,31.9485
6,No,Amman,35.9156,31.9885
3,Yes,Amman,35.9991,31.9401
3,Yes,Amman,35.9314,32.0017
2,Yes,Amman,35.8355,31.9900
1,Yes,Amman,35.9525,31.9731
5,Yes,Amman,35.8355,31.9900
2,No,Amman,35.9995,31.8987
1,No,Amman,36.0729,31.8252
2,Yes,Zarqa,36.0720,32.1311
2,Yes,Irbid,36.0076,32.5636
1,No,Amman,36.0727,31.8253
1,Yes,Zarqa,36.0717,32.1310
1,Yes,Amman,35.8830,32.0687
3,Yes,Amman,35.8706,32.0359
2,Yes,Amman,35.9285,31.9219
3,No,Amman,35.9539,31.9602
2,Yes,Amman,35.9156,31.9396
4,No,Amman,35.9718,31.9342
5,Yes,Zarqa,36.0761,32.0743
1,No,Amman,35.9120,31.9319
5,Yes,Irbid,35.8423,32.5486
1,No,Amman,35.9120,31.9319
2,No,Amman,35.9114,31.9409
3,Yes,Amman,35.8895,31.9404
1,No,Balqa,35.6056,32.1417
4,,Amman,35.9334,31.9277
4,Yes,Zarqa,36.1031,32.1003
4,No,Zarqa,36.0730,32.0842
2,Yes,Amman,35.9221,31.9723
1,Yes,Zarqa,36.0959,32.0700
1,No,Balqa,35.8237,32.1550
4,No,Irbid,35.7757,32.4641
2,Yes,Amman,35.9389,32.0065
1,Yes,Amman,35.8962,31.9854
1,Yes,Mafraq,36.1933,32.3266
1,Yes,Amman,35.9962,31.9854
1,Yes,Amman,35.9259,31.9638
3,Yes,Amman,35.9904,31.9008
1,Yes,Amman,35.9236,31.9714
1,No,Amman,35.9176,31.9325
6,Yes,Madaba,35.8042,31.7173
2,Yes,Amman,35.9286,31.9429
8,Yes,Irbid,35.8297,32.6872
3,No,Amman,35.9346,31.9421
6,No,Amman,35.8636,31.9069
4,Yes,Amman,35.9727,31.9329
1,Yes,Mafraq,36.0923,32.2319
2,Yes,Amman,35.8737,32.0522
1,Yes,Amman,35.9259,31.9383
1,No,Amman,35.8470,32.0278
2,No,Amman,35.8433,32.0279
1,No,Zarqa,36.0141,32.0199
1,No,Amman,35.8470,32.0278
5,Yes,Balqa,35.5832,31.8531
1,Yes,Amman,35.8694,32.0155
3,No,Amman,35.8459,32.0289
2,,Amman,35.8470,32.0278
2,Yes,Mafraq,36.2023,32.3409
7,Yes,Amman,35.9167,31.9270
1,No,Amman,35.8485,32.0222
1,No,Balqa,35.7283,32.0347
1,No,Balqa,35.7283,32.0409
1,Yes,Amman,35.9652,32.0027
1,No,Amman,35.8424,32.0199
5,Yes,Irbid,35.8623,32.5715
6,Yes,Irbid,35.8556,32.5558
2,Yes,Amman,35.9828,31.9902
1,No,Amman,35.8424,32.0199
1,Yes,Amman,35.8999,31.9029
4,Yes,Amman,35.9001,31.9025
5,No,Madaba,35.7957,31.7259
2,Yes,Amman,35.9489,31.9108
7,Yes,Amman,35.9202,31.8794
5,Yes,Amman,35.9489,31.9108
4,Yes,Amman,35.9025,31.9203
1,No,Amman,36.0207,31.8910
4,Yes,Irbid,36.0214,32.5335
4,Yes,Zarqa,36.0743,32.0615
4,No,Amman,35.8894,31.9914
5,No,Amman,35.8479,31.9754
5,Yes,Amman,35.9297,31.9803
4,No,Amman,35.9226,31.9765
1,No,Amman,35.9317,31.9470
1,No,Amman,35.8602,31.9150
1,No,Amman,35.8895,31.9949
3,No,Amman,35.9287,31.9443
1,Yes,Amman,35.9259,31.9671
1,Yes,Irbid,35.8663,32.5692
1,Yes,Amman,35.8352,31.9575
2,No,Amman,35.8944,31.9262
1,No,Amman,35.9663,31.9366
1,No,Amman,35.9327,31.9525
5,Yes,Amman,35.9669,31.9894
3,Yes,Amman,35.8831,32.0687
1,No,Amman,35.9370,31.9465
5,Yes,Amman,35.8462,32.0265
6,Yes,Amman,35.9171,31.9393
1,No,Amman,35.8565,31.9980
6,Yes,Jarash,35.8940,32.3212
1,Yes,Amman,35.9171,31.9393
1,No,Amman,35.8646,31.9666
1,No,Amman,35.8683,31.9605
3,No,Amman,35.8376,31.8993
3,Yes,Amman,35.8389,31.9702
3,Yes,Amman,35.9316,31.9456
2,No,Madaba,35.8108,31.7117
1,No,Amman,35.8556,31.8563
5,Yes,Amman,35.9346,31.9414
5,No,Amman,35.8554,31.9671
6,Yes,Irbid,35.7695,32.5872
3,Yes,Amman,35.8367,31.9561
3,Yes,Amman,36.0466,31.8510
1,No,Amman,35.8714,32.0351
3,Yes,Amman,35.9029,31.9105
7,Yes,Mafraq,36.2025,32.3523
1,Yes,Amman,35.9669,31.9085
2,No,Balqa,35.6119,32.2308
5,No,Amman,35.9240,31.9454
5,No,Amman,35.9193,31.9352
1,No,Amman,35.9829,31.9825
7,Yes,Irbid,35.8561,32.5409
5,Yes,Amman,35.8386,32.0322
1,Yes,Zarqa,36.1174,32.1292
1,No,Amman,35.9178,31.9688
3,Yes,Mafraq,36.2087,32.3326
4,No,Amman,35.9183,31.9641
3,Yes,Amman,35.9321,31.9843
4,Yes,Amman,35.8359,31.8908
1,No,Amman,35.9326,31.9473
1,Yes,Amman,36.1059,31.8123
3,No,Amman,35.9701,31.9518
4,No,Irbid,35.8960,32.5006
2,No,Amman,35.8460,32.0258
1,Yes,Amman,35.8704,31.9931
1,No,Amman,35.8602,31.9983
1,No,Amman,35.9507,32.0014
1,No,Amman,35.8602,31.9983
2,No,Amman,35.8589,31.9895
2,No,Amman,35.8706,32.0309
1,No,Amman,35.8490,32.0290
4,No,Amman,35.8391,32.0251
1,No,Amman,35.8264,31.9484
3,Yes,Irbid,35.7899,32.5145
1,No,Amman,36.0172,31.8569
5,Yes,Amman,35.9615,31.9609
5,No,Amman,35.8706,32.0309
4,No,Amman,35.9929,31.9754
3,No,Amman,35.9570,31.9633
1,,Amman,35.9317,31.9454
1,No,Amman,35.9439,31.9517
1,Yes,Amman,35.9151,31.8227
2,No,Madaba,35.8109,31.7140
1,Yes,Amman,35.8002,31.8732
5,Yes,Irbid,35.8377,32.5681
2,Yes,Balqa,35.8439,32.0698
4,No,Amman,35.9525,31.9969
1,No,Amman,35.9313,31.9398
1,No,Amman,35.8402,32.0226
3,No,Balqa,35.8389,32.0538
3,No,Amman,35.9136,31.8743
8,Yes,Amman,35.9422,31.9510
1,Yes,Amman,35.9160,31.9357
1,No,Amman,35.8428,32.0181
6,Yes,Amman,35.8348,32.0232
9,Yes,Irbid,35.9114,32.4230
1,Yes,Amman,35.8315,31.9564
1,No,Amman,35.8444,32.0235
1,No,Amman,35.8315,31.9564
1,No,Amman,36.0036,31.8459
1,No,Amman,35.8235,31.9540
1,No,Amman,35.9161,31.9325
2,No,Balqa,35.7283,32.0347
1,No,Zarqa,36.0689,32.0721
4,Yes,Amman,35.9286,31.9669
1,No,Amman,35.8444,32.0235
11,No,Irbid,35.8764,32.5662
1,,Irbid,35.8625,32.5903
1,Yes,Zarqa,36.0819,32.0644
4,Yes,Karak,35.7122,31.1167
4,Yes,Amman,35.8441,32.0232
2,No,Amman,35.8660,32.0121
1,Yes,Amman,35.8492,31.9975
2,Yes,Zarqa,36.0141,32.0199
6,Yes,Amman,35.8901,32.0483
3,Yes,Amman,35.9273,31.9525
4,No,Amman,35.8870,31.9163
1,No,Zarqa,36.2541,32.0814
2,Yes,Irbid,35.7523,32.5280
4,No,Amman,35.8207,31.9559
1,No,Amman,35.9167,31.9270
1,Yes,Amman,35.9532,31.9763
2,No,Amman,35.9072,31.9607
3,Yes,Amman,35.9151,31.9770
1,Yes,Amman,35.9151,31.8227
1,No,Amman,35.8870,31.9163
1,Yes,Amman,35.9192,31.9850
5,Yes,Amman,35.9415,31.9086
1,Yes,Amman,35.9440,31.9510
3,Yes,Irbid,35.7135,32.5609
4,No,Amman,35.8724,32.0338
1,No,Amman,35.8724,32.0338
1,Yes,Balqa,35.8132,32.0427
1,No,Amman,35.9804,31.9228
1,No,Amman,35.9353,31.9599
3,Yes,Amman,35.8943,31.9939
4,Yes,Amman,35.9572,31.9071
3,No,Balqa,35.8346,32.0707
2,No,Amman,35.8235,31.9539
4,Yes,Amman,35.8591,32.0177
4,Yes,Irbid,35.7013,32.4100
1,No,Amman,35.9464,31.9493
2,No,Madaba,35.7901,31.7152
1,No,Amman,35.9072,31.8967
3,No,Amman,35.9481,31.9456
3,No,Amman,35.9843,31.9806
1,Yes,Amman,35.9843,31.9806
1,No,Amman,35.9857,31.9801
4,No,Amman,35.9752,31.9959
2,No,Amman,35.9768,31.8878
1,No,Amman,35.8376,32.0241
3,Yes,Irbid,35.7523,32.5280
4,No,Amman,35.9171,31.9393
1,No,Amman,35.9768,31.8878
1,No,Amman,35.8882,31.9787
1,Yes,Amman,35.9269,31.9762
1,Yes,Amman,35.9277,31.9221
1,Yes,Amman,35.9696,31.9641
1,No,Amman,35.9454,31.9476
2,No,Amman,35.8932,31.9825
1,Yes,Amman,35.8944,31.9865
4,,Amman,36.0072,31.8676
3,Yes,Balqa,35.8289,32.0653
1,Yes,Zarqa,36.2749,32.1326
1,Yes,Balqa,35.5992,32.1583
1,No,Zarqa,36.0938,32.0626
1,No,Amman,35.9454,31.9476
2,No,Amman,36.1120,31.8125
2,No,Amman,35.9042,31.9291
